id,name,current_url,proposed_url,verdict,evidence
57091,GCC (Grupo Cementos de Chihuahua),https://ri.gcc.com/es/financiera/invitacion,https://ri.gcc.com/es/financiera/invitacion,no-calendar-page,IR/financial subpages return 404 on English routes; no calendar page located
58833,General Shopping,https://ri.generalshopping.com.br/listresultados.aspx?idCanal=3e+m1FdNEdVcLHmdXh6lUg==&linguagem=pt,https://ri.generalshopping.com.br/ListaAgenda.aspx?idCanal=AYbrRn99mDFnxvLZxXfGew==,no-calendar-page,Calendario de Eventos page exists but latest entry is Nov 29 2017; calendar has not been maintained since 2017
2084,Great Lakes Dredge and Dock,https://investor.gldd.com/events-and-presentations,https://investor.gldd.com/events-and-presentations,no-calendar-page,Existing URL timed out repeatedly; standard gcs-web investor events page but content could not be verified as current
1063,Greenko,https://www.greenkogroup.com/investors.php,https://www.greenkogroup.com/investors.php,no-calendar-page,greenkogroup.com returned SSL certificate verification errors; unable to fetch; company is bond-issuer with limited IR structure
56053,Grupo Arcor,https://www.arcor.com/en/latest-news/press-releases,https://www.arcor.com/en/financial-information,no-calendar-page,"Arcor navigation shows Financial Information link but no dedicated IR calendar; privately held, limited investor structure"
1904,Grupo Eroski,https://corporativo.eroski.es/inversores/informacion-financiera/,https://corporativo.eroski.es/inversores/,no-calendar-page,"Cooperative structure; investor section highlights bonds and AFSEs but no financial calendar section, only news through Aug 2026"
2565,Hillenbrand,https://hillenbrand.com/investors/,https://hillenbrand.com/investors/,no-calendar-page,IR sub-pages all 404 or redirect to home; Hillenbrand went private (Lone Star acquisition mid-2025) and IR site was wound down
59356,Housing and Development Board,https://www.hdb.gov.sg/homepage,https://www.hdb.gov.sg/homepage,no-calendar-page,Singapore government housing authority; not a traditional issuer with financial calendar
1676,HSE24,https://www.hse.de/,https://www.hse.de/,no-calendar-page,Providence Equity Partners-owned private company; no public IR/financial calendar page
727,Hurtigruten,https://www.hurtigruten.com/en/about-us/investors,https://www.hurtigruten.com/group/investors/,no-calendar-page,IR page shows annual reports 2017-2025 but no financial calendar with future dates
59460,Hyundai Capital Services,https://about.hyundaicapital.com/au/shrold/IRAUSD0101.hc,https://about.hyundaicapital.com/au/shrold/IRAUSD0101.hc,no-calendar-page,Bond-only issuer IR page; fetches timed out repeatedly; no calendar section confirmed
730,Iceland,https://investors.iceland.co.uk/auth/login,https://investors.iceland.co.uk/auth/login,no-calendar-page,Iceland Foods bondholder site is login-gated; alternative about.iceland.co.uk/investor-relations returns 404
2592,IMA,https://ima.it/en/,https://ima.it/en/,no-calendar-page,IMA Group is BC Partners-owned private company; no public IR calendar
1746,INEOS Enterprises,https://www.ineos.com/businesses/ineos-enterprises/,https://www.ineos.com/businesses/ineos-enterprises/,no-calendar-page,Private INEOS subsidiary; no dedicated public IR calendar page
1181,Infopro Digital,https://www.infopro-digital.com/financial-informations/,https://www.infopro-digital.com/financial-informations/,no-calendar-page,French PE-owned private issuer; no calendar page found
979,iQera (MCS Groupe),https://direct.euronext.com/#/rispublication,,no-calendar-page,Private French debt-servicing group; acquired by Arrow Global (Feb 2025 EC approval); no standalone public IR financial calendar
1464,Kantar,https://www.kantar.com/investor-relations/financial-announcement#year=2026,https://www.kantar.com/investor-relations/financial-announcement#year=2026,no-calendar-page,Bain Capital-owned private company; publishes ad-hoc bond announcements but no forward-looking financial calendar
713,Kelvion (Heat Exchangers),https://www.kelvion.com/,https://www.kelvion.com/,no-calendar-page,Triton/PE-owned private company; no public IR calendar
765,Kloeckner Pentaplast,https://www.kpfilms.com/en/investors/investor_information,https://www.kpfilms.com/en/investors/investor_information,no-calendar-page,PE-owned private bond issuer; investor information page but no forward-looking calendar
60093,Korea Development Bank,https://www.kdb.co.kr/CHGLIR05N00.act?_mnuId=IHIHEN0028&JEX_LANG=EN,https://www.kdb.co.kr/CHGLIR05N00.act?_mnuId=IHIHEN0028&JEX_LANG=EN,no-calendar-page,"KDB IR page lists historical investor presentations (Jul 2025, Dec 2024, Dec 2025) but no forward calendar; state issuer"
60099,Korea Expressway,http://www.ex.co.kr/eng/,http://www.ex.co.kr/eng/,no-calendar-page,State-owned Korean SOE; English IR pages exist but no forward financial calendar in Western format
60102,Korea Gas,https://www.kogas.or.kr/site/eng/main,https://www.kogas.or.kr/site/eng/1050104010000,no-calendar-page,KOGAS English IR section publishes consolidated financial statements but no forward event calendar
60105,Korea Housing Finance Corporation,https://www.hf.go.kr/en/sub06/sub06_08.do,https://www.hf.go.kr/en/sub06/sub06_06_01.do,no-calendar-page,KHFC IR/ESG pages publish integrated reports and MBS materials; no forward events calendar
60106,Korea Hydro & Nuclear Power,https://www.khnp.co.kr/eng/contents.do?key=459,https://www.khnp.co.kr/eng/contents.do?key=459,no-calendar-page,Confirmed: KHNP IR area shows shareholder/capital info and company reports but no forward financial calendar
60108,Korea Land & Housing Corp,https://www.lh.or.kr/menu.es?mid=a20301010000,https://www.lh.or.kr/menu.es?mid=a20301010000,no-calendar-page,State-owned Korean SOE; site publishes bond issuance disclosures but no Western-style financial calendar
60113,Korea National Oil,https://www.knoc.co.kr/ENG/sub04/sub04_3_1.jsp,https://www.knoc.co.kr/ENG/sub04/sub04_3_1.jsp,no-calendar-page,State-owned Korean SOE (KNOC); IR page publishes annual reports and financial statements only; no forward calendar
60114,Korea Ocean Business Corp,https://www.kobc.or.kr/ebz/eng/main.do,https://www.kobc.or.kr/ebz/eng/main.do,no-calendar-page,State-owned Korean SOE; English site publishes annual/sustainability reports; no forward events calendar
3257,LaLiga,https://www.laliga.com/en-GB/laliga-group/transparencia/gestion-economica/cuentas-anuales,https://www.laliga.com/en-GB/laliga-group/transparencia/gestion-economica/cuentas-anuales,no-calendar-page,LaLiga publishes annual accounts (2020-21 through 2024-25) but has no forward financial calendar; football association not typical issuer
777,Lecta,https://www.lecta.com/en/investors,https://www.lecta.com/en/investors,no-calendar-page,Confirmed: Lecta investors page has newsletter subscription and corporate docs only; no financial calendar or events section
60423,Luminor,https://luminor.ee/investors,https://luminor.ee/investors,no-calendar-page,Baltic bank IR page returned 403 to fetcher but exists; historically publishes results but no forward financial calendar
3288,Manuchar,https://www.manuchar.com/worldwide/en/bondholder/bondholders?check_logged_in=1,https://www.manuchar.com/worldwide/en/bondholder/bondholders?check_logged_in=1,no-calendar-page,Confirmed: private Belgian company; no public IR portal; bondholder area is login-gated; no financial calendar
55569,Masdar,https://masdar.ae/en/thought-leader-reports/all-reports,https://masdar.ae/en/investors,no-calendar-page,"Confirmed: Masdar investors page shows credit ratings, green bond details, historical financial statements 2021-2025 but no forward financial calendar or events section"
39133,Masorange,https://masorange.es/en/investors/economic-financial-information/periodic-public-information/,https://masorange.es/en/investors/,no-calendar-page,PE-owned (KKR/Cinven/Providence); IR page has corporate governance and economic-financial info sections but no dedicated financial calendar
60527,Mass Mutual,https://www.massmutual.com/about-us/news-and-press-releases,https://www.massmutual.com/about-us/news-and-press-releases,no-calendar-page,Mutual insurer with no IR/calendar; only press releases (2025 results announced March 2026)
788,Matalan,https://www.matalan.co.uk/c/corporate/,https://www.matalan.co.uk/c/corporate/corporate-publications/,no-calendar-page,PE-owned; corporate publications page lists past annual/interim results (FY24 25 26) but no forward calendar
60547,Maxam,https://investors.maxamprill.com/en/downloads,https://www.maxamcorp.com/en/newsinsights/corporate-presentation,no-calendar-page,PE-owned (Rhone Capital 73%); investor materials limited to corporate presentation; no financial calendar
1178,Maxeda,https://www.maxedadiygroup.com/investors/financial-information/,https://www.maxedadiygroup.com/investors/financial-information/,no-calendar-page,PE-owned; acquired Jan 2026; FY ends 31 January with annual accounts published following October; no calendar page
1279,Maxima Grupe,https://www.maximagrupe.eu/results/,https://www.maximagrupe.eu/news/,no-calendar-page,Private (Vilniaus Prekyba group); news page has result announcements but no forward calendar
60556,MBH Bank,https://www.mbhbank.com/sw/static/file/MBHBankPlc_Extraordinaryinformation_Corporatecalendar2026.pdf,https://www.mbhbank.com/en/investors,no-calendar-page,Hungarian bank publishes corporate calendar as static PDF filing; no dedicated HTML calendar page; IR site returned 403
1378,Mehilainen,https://www.mehilainen.fi/en/press-release,https://www.mehilainen.fi/en/press-release,no-calendar-page,PE-owned (CVC); bond issuer but no financial calendar published; press releases only
790,Merlin Entertainments,https://www.merlinentertainments.biz/investor-relations/information-for-debtholders/,https://www.merlinentertainments.biz/investor-relations/results-reports-and-presentations/,no-calendar-page,PE-owned (Blackstone/CPPIB); results-reports page shows FY25 Annual Report 24 Mar 2026 and HY 29 Aug 2025 but no forward calendar
60645,Metalsa,https://investors.metalsa.com/news?year=2025,https://investors.metalsa.com/,no-calendar-page,Private (Proeza Group); investor portal requires access request; no public financial calendar
60651,Metro de Santiago,https://www.metro.cl/gobierno-corporativo/inversionistas/en,https://www.metro.cl/gobierno-corporativo/inversionistas/en,no-calendar-page,State-owned; publishes quarterly financial statements (Mar/Jun/Sep/Dec) most recent Jun 2026 but no formal calendar with future dates
60715,Minsur,https://www.minsur.com/inversiones-reportes/reportes?idioma=en,https://www.minsur.com/inversiones-reportes/reportes?idioma=en,no-calendar-page,BVL-listed (Peru); page returned empty; no financial calendar published on IR site
60717,Mirae Asset Securities,https://english.securities.miraeasset.com/,https://securities.miraeasset.com/newir/view/pc/en/investor/financialsReports.jsp,no-calendar-page,Listed (KRX A006800); IR site has Financials & Reports and Stock Information sections but no dedicated financial calendar page; fetch failed
2943,Morrisons,https://www.morrisons-corporate.com/financial-archive/investor-contacts/,https://www.morrisons-corporate.com/financial-archive/,no-calendar-page,PE-owned (CD&R since Oct 2021); financial-archive lists historical reports of Market Bidco/Topco but no calendar
3033,Multiversity,https://multiversity.it/,https://multiversity.it/investor-area,no-calendar-page,PE-owned (CVC); investor area exists but access-controlled; no public financial calendar
60894,National Rural Utilities Cooperative Finance,https://www.nrucfc.coop/content/nrucfc/en/investor-relations/events-presentations.html,https://www.nrucfc.coop/content/nrucfc/en/investor-relations/events-presentations.html,no-calendar-page,Quarterly investor calls held but page lists only past events; most recent Aug 7 2026 FY2026 Year-End Investor Conference Call (past); no forward calendar
64484,NCB Financial Group Limited,https://www.myncb.com/Investor-Relations/Reports/Quarterly-Reports,https://ncbfinancialgrouplimited.com/investors-briefing,no-calendar-page,Jamaica-listed; investors-briefing page has no calendar of upcoming dates; briefings announced ad-hoc via JSE
60999,New York Life Insurance,https://www.newyorklife.com/about/financial-information,https://www.newyorklife.com/about/financial-information,no-calendar-page,Mutual insurer with no shareholders; only annual policy owner report and press releases; no financial calendar
2065,NGL Energy,https://investors.nglenergypartners.com/press-releases,https://www.nglenergypartners.com/events/,no-calendar-page,NYSE-listed but events page has no upcoming events listed; only past events and leadership bios
61126,Northwestern Mutual,https://www.northwesternmutual.com/investor-relations/,https://www.northwesternmutual.com/investor-relations/,no-calendar-page,Mutual insurer (NMGF funding-agreement note program); IR page lists financial information and annual reports but no calendar of upcoming events
61230,OCP Group,https://www.ocpgroup.ma/en/investors/financial-results,https://www.ocpgroup.ma/en/investors,no-calendar-page,Moroccan state phosphate group publishes financial results and holds quarterly calls (Q4/FY2025 on April 1 2026) but no dedicated financial calendar page
2992,Odido Netherlands (T-Mobile Netherlands),https://www.odido.nl/investors/login-2/,https://www.odido.nl/investors/login-2/,no-calendar-page,Owned by Warburg Pincus/Apax JV; IR portal at tmnl-ir.nl requires login (DNS also failed on fetch attempt) — no public calendar
53123,OEG Energy Group,https://investors.oeg.group/,https://investors.oeg.group/,no-calendar-page,IR site is password-protected; contact investor.relations@oeg.group for credentials — no public calendar
61284,Oncor,https://www.oncor.com/content/oncorwww/us/en/home/investors.html,https://www.oncor.com/investorrelations,no-calendar-page,Wholly owned by Sempra; publishes earnings PDFs on oncor.com/investorrelations but no dedicated calendar page (fetch timed out)
61383,Pacific Life,https://www.pacificlife.com/home/about/investor-relations.html,https://www.pacificlife.com/home/about/investor-relations.html,no-calendar-page,Private mutual insurer with no public stock; posts quarterly FABN investor presentations but no financial calendar
61388,PacifiCorp,https://www.pacificorp.com/about/financial-regulatory.html,https://www.pacificorp.com/about/financial-regulatory.html,no-calendar-page,100% owned by Berkshire Hathaway Energy; posts SEC/FERC filings on Financial & Regulatory Information page but no financial calendar
826,Paprec,https://paprec-finance.com/financial-documents,https://www.paprec.com/en/press-release-type/financial/,no-calendar-page,Private French waste management group; publishes financial press releases (H1 2025 revenue >€4bn) but no formal financial calendar page
61492,Pertamina,https://www.pertamina.com/investor-relation-events,https://www.pertamina.com/en/Investor-relations,no-calendar-page,State-owned Indonesian oil major; main IR page at pertamina.com/en/Investor-relations shows no upcoming events calendar; hosts annual Investor Day
61498,Perusahaan Listrik Negara,https://www.plnnusantarapower.co.id/investor,https://web.pln.co.id/en/about-us/company-profile,no-calendar-page,State-owned Indonesian utility; no dedicated IR financial calendar published on pln.co.id or subsidiary sites
836,Pfleiderer,https://www.pfleiderer.com/dach-en/company/investor-relations,https://www.pfleiderer.com/dach-en/company/investor-relations,no-calendar-page,IR page mentions Events 2026 section but no financial calendar; financial reports gated behind login
61608,Pluspetrol,https://www.pluspetrol.net/en/inversores,https://www.pluspetrol.net/en/inversores,no-calendar-page,Private LatAm oil & gas (acquired by Fluxus Oge March 2026); Investors page hosts financial statements and issuances but no calendar
1751,Polynt-Reichhold,https://www.polynt.com/en/investors/,https://www.polynt.com/investor/,no-calendar-page,Private specialty chemicals group (Black Diamond/Investindustrial); annual/interim reports published (2024 Annual Report end-April 2025) but no live calendar page (2025 calendar URL now 404)
61656,Power Construction Corporation of China,https://en.powerchina.cn/annualreport.html,https://en.powerchina.cn/annualreport.html,no-calendar-page,SASAC-owned Chinese SOE listed in Shanghai (601669); English IR site limited to annual reports; no financial calendar published
848,Preem,https://www.preem.com/en/,https://www.preem.com/en/,no-calendar-page,Privately held Swedish refiner (Corral Petroleum Holdings); no investor calendar published on preem.com
1867,Profine,https://www.profine-group.com/investor-relations/en/news/,https://www.profine-group.com/investor-relations/en/news/,no-calendar-page,IR site fully behind login/registration wall; no public financial calendar
852,Progroup,https://www.progroup.ag/newsroom,https://ir.progroup.ag/,no-calendar-page,Dedicated IR portal at ir.progroup.ag exists but shows no financial calendar; audited FY statements posted by following September
63183,Public Investment Fund,https://www.pif.gov.sa/en/investors/,https://www.pif.gov.sa/en/investors/,no-calendar-page,Saudi sovereign wealth fund (~$930bn AUM); Investors page hosts IFRS financial statements but no reporting-date calendar
1740,Q-Park,https://investor-relations.q-park.com/calendar,https://www.q-park.com/corporate-information/investor-relations,no-calendar-page,Private (KKR-backed); investor-relations.q-park.com portal requires login credentials — no public calendar
1141,Rain Carbon,https://www.raincarbon.com/news/press-releases,https://www.raincarbon.com/corporate-governance/bondholder-relations,no-calendar-page,PE-owned bondholder relations page has only contact info (IR email and phone); no financial calendar section
53221,Sammontana Italia,https://www.sammontanaitalia.com/en/investor-relations.html,https://www.sammontanaitalia.com/en/investor-relations.html,no-calendar-page,Private company; possible IPO 2028-2029; no public financial calendar available
62290,Saudi Real Estate Refinance Company,https://srco.com.sa/en/corporate/financial-results,https://srco.com.sa/en/corporate/financial-results,no-calendar-page,PIF-owned private company; no publicly accessible financial calendar; no ticker
62452,Shanghai Pudong Development Bank,https://eng.spdb.com.cn/investor_relations/annual_report/,https://eng.spdb.com.cn/investor_relations/,no-calendar-page,IR page has historical annual/ESG reports (2023-2026) but no forward-looking calendar or events section
62598,Sk Battery America,https://www.skbatteryamerica.com/company/intro.html,https://www.skbatteryamerica.com/company/intro.html,no-calendar-page,Private subsidiary of SK On; no public IR calendar; only bond issuances tracked on cbonds
62621,Slovenska sporitelna,https://www.slsp.sk/en/personal,https://www.slsp.sk/en/information-about-bank/investors/financial-indicators,no-calendar-page,Financial indicators page has downloadable files only; no calendar or forward events section; Erste Group subsidiary
62656,Sobha Realty,https://sobharealty.com/media-center/investor-relations,https://sobharealty.com/media-center/investor-relations,no-calendar-page,IR page lists 2025 Annual Report and 2025 Sustainability Report only; no forward-looking events calendar
1351,Sunrise Medical,https://www.sunrisemedical.eu/,,no-calendar-page,PE-owned; Platinum Equity acquired 2024. Search shows no public IR site or financial calendar for the group.
771,Synlab,https://www.synlab-notes.com/investor-website-of-synlab,,no-calendar-page,Cinven took Synlab private in 2024 via public-to-private. No public financial calendar; synlab-notes.com is bondholder portal only.
903,Takko,https://company.takko.com/de-de/newsroom/pressemitteilungen.html?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5BcurrentPage%5D=1&cHash=e127b45cc8f1023e21ddcb05d361796a,,no-calendar-page,PE-owned distressed retailer (multiple restructurings). No public IR pages found; company.takko.com/en/investors.html 404s.
991,TalkTalk,https://www.talktalkgroup.com/newsroom/bond-holders-private-page,,no-calendar-page,Distressed / restructured; bondholder page is private/login-gated. Public investors page has only IR contact email; no calendar visible.
906,TeamSystem,https://www.teamsystem.com/en/investors/,,no-calendar-page,PE-owned (Hellman & Friedman). Public investors page has no financial calendar section per fetch.
907,Techem,https://www.techem.com/investor-relations/en/home/financial-calendar#accordion-22901947-item-a1f057fa41,,no-calendar-page,PE-owned (TPG acquired 2024). Financial-calendar URL returns 401 Unauthorized — bondholder area is credential-gated.
63092,Tecpetrol,https://www.tecpetrol.com/en/investors,,no-calendar-page,Argentine private (Techint group). IR page has historical filings back to 2018 but no forward-looking calendar.
63125,Temasek,https://www.temasek.com.sg/en/news-and-resources/news-room,,no-calendar-page,Singaporean sovereign wealth fund. Publishes Temasek Review annually but no periodic financial calendar; IR pages return 403.
910,Tereos,https://tereos.com/en/group/finance/financial-information/,,no-calendar-page,French sugar cooperative; publishes historical annual/half-year documents but no forward financial calendar per fetch.
912,Thames Water (Kemble) Finance,https://www.thameswater.co.uk/about-us/investors,,no-calendar-page,Distressed UK utility in special measures. Investors page has no dedicated calendar; only debt investor email contact and results overview.
59327,The Hong Kong Mortgage,https://www.hkmc.com.hk/eng/information_centre/annual_reports.html,,no-calendar-page,HK statutory body. IR sections cover Credit Ratings/Funding/Sustainable Finance but no financial calendar listed.
1870,TK Elevator,https://investors.tkelevator.com/financial-calendar,,no-calendar-page,PE-owned (Advent/Cinven). investors.tkelevator.com bondholder area returns 401 Unauthorized (login-gated); no public calendar.
2890,TUI Cruises,https://investor.tuicruises.com/portal,,no-calendar-page,Portal explicitly restricted access: 'Only those who meet the conditions of the registration form may register for the investor portal.' JV between TUI AG and RCL; no public calendar.
63475,UniCredit Czech Republic & Slovakia,https://www.unicreditbank.cz/en/ostatni/informace-pro-investory.html,,no-calendar-page,Subsidiary bank; only debt-investor prospectuses and annual reports published; no financial calendar page found
7239,Unigel,https://ri.unigel.com.br/en/investor-information/results-center/,https://ri.unigel.com.br/en/investor-information/events-and-conferences/,no-calendar-page,Brazilian chemicals issuer in judicial recovery; events-and-conferences page exists but shows no upcoming events or future dates
63552,Urban Renewal Authority,https://www.ura.org.hk/en/about-ura/investor-relations,,no-calendar-page,Hong Kong statutory body; IR section only lists credit rating / HKSE notices / sustainable finance; no calendar section
63590,VakıfBank,https://www.vakifbank.com.tr/en/investor-relations/earnings-presentations,https://www.vakifbank.com.tr/en/investor-relations,no-calendar-page,IR portal has Financials/Presentations/General Assembly sections but no dedicated financial calendar page
6840,Veritiv,https://ir.veritiv.com/events-presentations/default.aspx,,no-calendar-page,Went private via Clayton Dubilier & Rice buyout in 2023; IR site still up with Upcoming/Recent Events template but no events listed
67696,Volkswagen Bank,https://www.vwfs-overseas.com/Investor-Relations/Annual-Reports.html,https://www.vwfs.com/en/investor-relations.html,no-calendar-page,VWFS main IR page has Annual/Interim reports and Presentations but no financial calendar section for the bank entity
63763,VTR Finance,https://vtr.com/inversionistas,,no-calendar-page,Chilean telecom now merged into ClaroVTR; inversionistas page unreachable and no dedicated IR calendar page identified
946,Wepa,https://www.wepa.eu/en/investor-relations/downloads,,no-calendar-page,Private German tissue producer; IR page only offers annual/interim report downloads by year; no calendar section
36535,WOM SA,https://sobrenosotros.wom.cl/en/press-releases/,,no-calendar-page,Chilean telecom private company; bonds defaulted 2024; no formal IR financial calendar page identified
